review,analysis,k,span_years,studies_per_year,start_year,end_year
CD009235_pub4_data.rds,16::2.0,14,27.0,0.518519,1993,2020
CD009235_pub4_data.rds,16::3.0,11,21.0,0.52381,2001,2022
CD009235_pub4_data.rds,17::1.0,17,21.0,0.809524,2001,2022
CD009235_pub4_data.rds,17::2.0,9,10.0,0.9,2006,2016
CD009235_pub4_data.rds,17::3.0,7,6.0,1.166667,2017,2023
CD009235_pub4_data.rds,17::4.0,5,4.0,1.25,2014,2018
CD009235_pub4_data.rds,17::7.0,5,34.0,0.147059,1989,2023
CD009235_pub4_data.rds,18::1.0,14,21.0,0.666667,2001,2022
CD009235_pub4_data.rds,18::2.0,6,7.0,0.857143,2006,2013
CD009235_pub4_data.rds,18::3.0,8,10.0,0.8,2008,2018
CD009235_pub4_data.rds,19::1.0,7,19.0,0.368421,2001,2020
CD009235_pub4_data.rds,19::2.0,9,10.0,0.9,2006,2016
CD009235_pub4_data.rds,1::nan,140,34.0,4.117647,1989,2023
CD009235_pub4_data.rds,20::1.0,13,29.0,0.448276,1993,2022
CD009235_pub4_data.rds,20::2.0,37,34.0,1.088235,1989,2023
CD009235_pub4_data.rds,21::1.0,7,14.0,0.5,2008,2022
CD009235_pub4_data.rds,21::2.0,32,23.0,1.391304,2001,2024
CD009235_pub4_data.rds,22::1.0,9,27.0,0.333333,1993,2020
CD009235_pub4_data.rds,22::2.0,18,21.0,0.857143,2001,2022
CD009235_pub4_data.rds,2::1.0,25,31.0,0.806452,1993,2024
CD009235_pub4_data.rds,2::2.0,9,17.0,0.529412,2006,2023
CD009235_pub4_data.rds,2::nan,38,22.0,1.727273,2001,2023
CD009235_pub4_data.rds,3::nan,65,23.0,2.826087,2001,2024
CD009235_pub4_data.rds,4::nan,26,16.0,1.625,2006,2022
CD009235_pub4_data.rds,5::nan,12,19.0,0.631579,2001,2020
CD009235_pub4_data.rds,6::nan,30,22.0,1.363636,2001,2023
CD009235_pub4_data.rds,7::nan,19,29.0,0.655172,1993,2022
CD009235_pub4_data.rds,8::nan,8,17.0,0.470588,2003,2020
CD009235_pub4_data.rds,9::nan,27,29.0,0.931034,1993,2022
CD009244_pub3_data.rds,1::nan,9,15.0,0.6,2010,2025
CD009244_pub3_data.rds,2::nan,8,15.0,0.533333,2010,2025
CD009244_pub3_data.rds,3::nan,7,15.0,0.466667,2010,2025
CD009252_pub2_data.rds,1::overall,26,26.0,1.0,1996,2022
CD009252_pub2_data.rds,2::overall,27,29.0,0.931034,1993,2022
CD009252_pub2_data.rds,3::overall,26,39.0,0.666667,1983,2022
CD009252_pub2_data.rds,4::overall,17,26.0,0.653846,1996,2022
CD009298_pub3_data.rds,10::1.0,5,10.0,0.5,2011,2021
CD009298_pub3_data.rds,11::1.0,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,11::2.0,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,12::2.0,5,1.0,5.0,2021,2022
CD009298_pub3_data.rds,13::nan,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,14::1.0,5,10.0,0.5,2011,2021
CD009298_pub3_data.rds,15::1.0,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,15::2.0,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,16::2.0,5,1.0,5.0,2021,2022
CD009298_pub3_data.rds,17::nan,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,18::1.0,5,10.0,0.5,2011,2021
CD009298_pub3_data.rds,19::1.0,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,19::2.0,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,1::nan,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,20::2.0,5,1.0,5.0,2021,2022
CD009298_pub3_data.rds,21::nan,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,22::1.0,5,10.0,0.5,2011,2021
CD009298_pub3_data.rds,23::1.0,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,23::2.0,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,24::2.0,5,1.0,5.0,2021,2022
CD009298_pub3_data.rds,25::nan,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,26::1.0,5,10.0,0.5,2011,2021
CD009298_pub3_data.rds,27::1.0,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,27::2.0,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,28::2.0,5,1.0,5.0,2021,2022
CD009298_pub3_data.rds,2::1.0,5,10.0,0.5,2011,2021
CD009298_pub3_data.rds,33::nan,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,3::1.0,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,3::2.0,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,43::nan,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,44::nan,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,4::2.0,5,1.0,5.0,2021,2022
CD009298_pub3_data.rds,53::nan,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,5::nan,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,6::1.0,5,10.0,0.5,2011,2021
CD009298_pub3_data.rds,7::1.0,6,11.0,0.545455,2011,2022
CD009298_pub3_data.rds,7::2.0,5,11.0,0.454545,2011,2022
CD009298_pub3_data.rds,8::2.0,5,1.0,5.0,2021,2022
CD009298_pub3_data.rds,9::nan,6,11.0,0.545455,2011,2022
CD009362_pub4_data.rds,1::overall,56,48.0,1.166667,1974,2022
CD009362_pub4_data.rds,2::overall,47,37.0,1.27027,1985,2022
CD009362_pub4_data.rds,3::overall,9,48.0,0.1875,1974,2022
CD009362_pub4_data.rds,4::overall,20,7.0,2.857143,2015,2022
CD009417_pub3_data.rds,2::overall,6,22.0,0.272727,1997,2019
CD009417_pub3_data.rds,3::overall,5,17.0,0.294118,1997,2014
CD009417_pub3_data.rds,9::overall,5,22.0,0.227273,1997,2019
CD009508_pub2_data.rds,1::overall,35,19.0,1.842105,2005,2024
CD009508_pub2_data.rds,2::overall,21,23.0,0.913043,2001,2024
CD009508_pub2_data.rds,3::overall,16,33.0,0.484848,1987,2020
CD009508_pub2_data.rds,4::overall,6,13.0,0.461538,2007,2020
CD009531_pub3_data.rds,1::overall,14,11.0,1.272727,2006,2017
CD009531_pub3_data.rds,2::overall,19,12.0,1.583333,2006,2018
CD009531_pub3_data.rds,3::overall,6,11.0,0.545455,2006,2017
CD009531_pub3_data.rds,4::overall,6,11.0,0.545455,2006,2017
CD009531_pub3_data.rds,6::overall,13,6.0,2.166667,2012,2018
CD009535_pub3_data.rds,14::overall,5,17.0,0.294118,2002,2019
CD009535_pub3_data.rds,15::overall,5,17.0,0.294118,2002,2019
CD009535_pub3_data.rds,2::overall,9,16.0,0.5625,2005,2021
CD009535_pub3_data.rds,5::overall,6,16.0,0.375,2005,2021
CD009609_pub3_data.rds,10::overall,7,8.0,0.875,2012,2020
CD009609_pub3_data.rds,1::overall,7,10.0,0.7,2012,2022
CD009609_pub3_data.rds,4::overall,5,5.0,1.0,2017,2022
CD009609_pub3_data.rds,7::overall,5,5.0,1.0,2017,2022
CD009609_pub3_data.rds,9::overall,8,7.0,1.142857,2015,2022
CD009679_pub3_data.rds,1::overall,20,13.0,1.538462,2006,2019
CD009679_pub3_data.rds,2::overall,54,13.0,4.153846,2006,2019
CD009679_pub3_data.rds,3::overall,9,13.0,0.692308,2006,2019
CD009679_pub3_data.rds,4::overall,34,33.0,1.030303,1989,2022
CD009679_pub3_data.rds,5::overall,11,13.0,0.846154,2006,2019
CD009679_pub3_data.rds,6::overall,18,16.0,1.125,2006,2022
CD009679_pub3_data.rds,7::overall,11,13.0,0.846154,2006,2019
CD009679_pub3_data.rds,8::overall,8,13.0,0.615385,2006,2019
CD009679_pub3_data.rds,9::overall,5,13.0,0.384615,2006,2019
CD009730_pub3_data.rds,13::overall,11,12.0,0.916667,1985,1997
CD009730_pub3_data.rds,15::overall,5,3.0,1.666667,1985,1988
CD009730_pub3_data.rds,1::overall,32,40.0,0.8,1981,2021
CD009730_pub3_data.rds,2::overall,26,40.0,0.65,1981,2021
CD009730_pub3_data.rds,3::overall,18,40.0,0.45,1981,2021
CD009730_pub3_data.rds,4::overall,13,39.0,0.333333,1982,2021
CD009730_pub3_data.rds,5::overall,8,38.0,0.210526,1983,2021
CD009730_pub3_data.rds,6::overall,8,18.0,0.444444,1981,1999
CD009730_pub3_data.rds,7::overall,7,18.0,0.388889,1981,1999
CD009730_pub3_data.rds,8::overall,14,20.0,0.7,1981,2001
CD009749_pub3_data.rds,10::overall,19,10.0,1.9,2013,2023
CD009749_pub3_data.rds,1::overall,9,11.0,0.818182,2010,2021
CD009749_pub3_data.rds,2::overall,12,17.0,0.705882,2006,2023
CD009749_pub3_data.rds,3::overall,8,9.0,0.888889,2012,2021
CD009749_pub3_data.rds,4::overall,12,17.0,0.705882,2006,2023
CD009749_pub3_data.rds,5::overall,11,11.0,1.0,2010,2021
CD009749_pub3_data.rds,6::overall,16,17.0,0.941176,2006,2023
CD009749_pub3_data.rds,7::overall,9,15.0,0.6,2008,2023
CD009749_pub3_data.rds,8::overall,9,7.0,1.285714,2014,2021
CD009752_pub3_data.rds,10::overall,6,6.0,1.0,2007,2013
CD009752_pub3_data.rds,1::overall,10,18.0,0.555556,1998,2016
CD009752_pub3_data.rds,2::overall,7,18.0,0.388889,1998,2016
CD009752_pub3_data.rds,3::overall,6,15.0,0.4,2001,2016
CD009752_pub3_data.rds,9::overall,5,3.0,1.666667,2010,2013
CD009788_pub3_data.rds,11::overall,5,13.0,0.384615,2008,2021
CD009788_pub3_data.rds,9::overall,7,10.0,0.7,2011,2021
CD010001_pub4_data.rds,1::overall,36,30.0,1.2,1993,2023
CD010001_pub4_data.rds,2::overall,41,30.0,1.366667,1993,2023
CD010001_pub4_data.rds,3::overall,51,30.0,1.7,1993,2023
CD010001_pub4_data.rds,4::overall,49,30.0,1.633333,1993,2023
CD010001_pub4_data.rds,5::overall,31,14.0,2.214286,2009,2023
CD010001_pub4_data.rds,6::overall,23,21.0,1.095238,2002,2023
CD010145_pub2_data.rds,18::nan,14,16.0,0.875,1992,2008
CD010145_pub2_data.rds,19::nan,14,16.0,0.875,1992,2008
CD010145_pub2_data.rds,20::nan,12,16.0,0.75,1992,2008
CD010145_pub2_data.rds,21::nan,12,16.0,0.75,1992,2008
CD010145_pub2_data.rds,2::1.0,9,24.0,0.375,1997,2021
CD010145_pub2_data.rds,3::1.0,6,24.0,0.25,1997,2021
CD010189_pub3_data.rds,10::overall,6,11.0,0.545455,2001,2012
CD010189_pub3_data.rds,1::overall,6,11.0,0.545455,2001,2012
CD010189_pub3_data.rds,2::overall,6,11.0,0.545455,2001,2012
CD010189_pub3_data.rds,9::overall,5,11.0,0.454545,1999,2010
CD010216_pub9_data.rds,10::overall,5,9.0,0.555556,2013,2022
CD010216_pub9_data.rds,11::overall,7,7.0,1.0,2013,2020
CD010216_pub9_data.rds,18::overall,6,9.0,0.666667,2013,2022
CD010216_pub9_data.rds,1::overall,43,11.0,3.909091,2013,2024
CD010216_pub9_data.rds,2::overall,32,11.0,2.909091,2013,2024
CD010216_pub9_data.rds,3::overall,41,11.0,3.727273,2013,2024
CD010216_pub9_data.rds,4::overall,29,10.0,2.9,2013,2023
CD010216_pub9_data.rds,5::overall,6,7.0,0.857143,2013,2020
CD010216_pub9_data.rds,6::overall,8,7.0,1.142857,2013,2020
CD010216_pub9_data.rds,7::overall,6,7.0,0.857143,2013,2020
CD010216_pub9_data.rds,8::overall,6,6.0,1.0,2013,2019
CD010216_pub9_data.rds,9::overall,8,9.0,0.888889,2013,2022
CD010290_pub4_data.rds,10::overall,10,33.0,0.30303,1985,2018
CD010290_pub4_data.rds,11::overall,7,19.0,0.368421,1999,2018
CD010290_pub4_data.rds,13::overall,6,17.0,0.352941,2001,2018
CD010290_pub4_data.rds,14::overall,5,6.0,0.833333,2001,2007
CD010290_pub4_data.rds,16::overall,8,12.0,0.666667,1998,2010
CD010290_pub4_data.rds,17::overall,8,12.0,0.666667,1998,2010
CD010290_pub4_data.rds,1::overall,9,28.0,0.321429,1990,2018
CD010290_pub4_data.rds,2::overall,10,33.0,0.30303,1985,2018
CD010290_pub4_data.rds,3::overall,13,33.0,0.393939,1985,2018
CD010290_pub4_data.rds,4::overall,13,33.0,0.393939,1985,2018
CD010290_pub4_data.rds,5::overall,11,28.0,0.392857,1990,2018
CD010290_pub4_data.rds,6::overall,11,33.0,0.333333,1985,2018
CD010290_pub4_data.rds,7::overall,10,28.0,0.357143,1990,2018
CD010290_pub4_data.rds,9::overall,14,33.0,0.424242,1985,2018
CD010441_pub3_data.rds,1::overall,6,55.0,0.109091,1965,2020
CD010441_pub3_data.rds,2::overall,6,55.0,0.109091,1965,2020
CD010441_pub3_data.rds,3::overall,6,55.0,0.109091,1965,2020
CD010441_pub3_data.rds,4::overall,6,55.0,0.109091,1965,2020
CD010533_pub3_data.rds,1::overall,18,11.0,1.636364,2007,2018
CD010533_pub3_data.rds,2::overall,17,11.0,1.545455,2007,2018
CD010533_pub3_data.rds,3::overall,14,10.0,1.4,2008,2018
CD010533_pub3_data.rds,4::overall,7,10.0,0.7,2008,2018
CD010533_pub3_data.rds,5::overall,8,4.0,2.0,2008,2012
CD010583_pub6_data.rds,1::1.0,6,4.0,1.5,2016,2020
CD010583_pub6_data.rds,2::1.0,6,6.0,1.0,2014,2020
CD010583_pub6_data.rds,3::1.0,6,4.0,1.5,2016,2020
CD010583_pub6_data.rds,5::nan,8,9.0,0.888889,2014,2023
CD010583_pub6_data.rds,6::nan,7,9.0,0.777778,2014,2023
CD010583_pub6_data.rds,7::nan,6,6.0,1.0,2014,2020
CD010779_pub2_data.rds,2::overall,9,14.0,0.642857,2005,2019
CD010856_pub3_data.rds,1::overall,7,66.0,0.106061,1956,2022
CD010856_pub3_data.rds,2::overall,7,57.0,0.122807,1965,2022
CD010856_pub3_data.rds,4::overall,7,66.0,0.106061,1956,2022
CD010856_pub3_data.rds,5::overall,6,66.0,0.090909,1956,2022
CD010856_pub3_data.rds,6::overall,11,71.0,0.15493,1951,2022
CD010856_pub3_data.rds,7::overall,12,71.0,0.169014,1951,2022
CD010856_pub3_data.rds,8::overall,12,71.0,0.169014,1951,2022
CD010856_pub3_data.rds,9::overall,9,66.0,0.136364,1956,2022
CD010861_pub3_data.rds,10::overall,7,29.0,0.241379,1995,2024
CD010861_pub3_data.rds,11::overall,5,16.0,0.3125,2008,2024
CD010861_pub3_data.rds,12::overall,9,16.0,0.5625,2007,2023
CD010861_pub3_data.rds,13::overall,7,16.0,0.4375,2007,2023
CD010861_pub3_data.rds,14::overall,5,11.0,0.454545,2006,2017
CD010861_pub3_data.rds,15::overall,5,18.0,0.277778,2006,2024
CD010861_pub3_data.rds,16::overall,7,12.0,0.583333,2006,2018
CD010861_pub3_data.rds,17::overall,6,12.0,0.5,2006,2018
CD010861_pub3_data.rds,18::overall,8,18.0,0.444444,2006,2024
CD010861_pub3_data.rds,1::overall,19,46.0,0.413043,1972,2018
CD010861_pub3_data.rds,2::overall,18,51.0,0.352941,1972,2023
CD010861_pub3_data.rds,3::overall,20,26.0,0.769231,1998,2024
CD010861_pub3_data.rds,4::overall,9,24.0,0.375,2000,2024
CD010861_pub3_data.rds,5::overall,7,28.0,0.25,1995,2023
CD010861_pub3_data.rds,6::overall,9,23.0,0.391304,2000,2023
CD010861_pub3_data.rds,7::overall,13,27.0,0.481481,1996,2023
CD010861_pub3_data.rds,8::overall,9,28.0,0.321429,1995,2023
CD010861_pub3_data.rds,9::overall,18,29.0,0.62069,1995,2024
CD010966_pub4_data.rds,10::overall,13,7.0,1.857143,2014,2021
CD010966_pub4_data.rds,13::overall,5,7.0,0.714286,2014,2021
CD010966_pub4_data.rds,14::overall,7,7.0,1.0,2014,2021
CD010966_pub4_data.rds,16::overall,61,6.0,10.166667,2015,2021
CD010966_pub4_data.rds,1::overall,58,25.0,2.32,1997,2022
CD010966_pub4_data.rds,20::overall,6,7.0,0.857143,2014,2021
CD010966_pub4_data.rds,2::overall,112,19.0,5.894737,2002,2021
CD010966_pub4_data.rds,3::overall,117,8.0,14.625,2014,2022
CD010966_pub4_data.rds,4::overall,395,9.0,43.888889,2012,2021
CD010966_pub4_data.rds,5::overall,70,9.0,7.777778,2012,2021
CD010966_pub4_data.rds,6::overall,190,8.0,23.75,2014,2022
CD010966_pub4_data.rds,7::overall,13,8.0,1.625,2014,2022
CD010966_pub4_data.rds,8::overall,16,7.0,2.285714,2014,2021
CD010966_pub4_data.rds,9::overall,10,5.0,2.0,2014,2019
CD011039_pub2_data.rds,3::overall,5,2.0,2.5,2000,2002
CD011039_pub2_data.rds,5::overall,5,2.0,2.5,2000,2002
CD011039_pub2_data.rds,9::overall,6,2.0,3.0,2000,2002
CD011044_pub3_data.rds,10::overall,8,11.0,0.727273,2011,2022
CD011044_pub3_data.rds,1::overall,27,49.0,0.55102,1974,2023
CD011044_pub3_data.rds,2::overall,18,26.0,0.692308,1997,2023
CD011044_pub3_data.rds,3::overall,19,49.0,0.387755,1974,2023
CD011044_pub3_data.rds,4::overall,20,26.0,0.769231,1997,2023
CD011044_pub3_data.rds,5::overall,20,26.0,0.769231,1997,2023
CD011044_pub3_data.rds,6::overall,17,25.0,0.68,1997,2022
CD011044_pub3_data.rds,7::overall,16,26.0,0.615385,1997,2023
CD011044_pub3_data.rds,8::overall,16,26.0,0.615385,1997,2023
CD011044_pub3_data.rds,9::overall,13,25.0,0.52,1997,2022
CD011120_pub3_data.rds,1::overall,19,22.0,0.863636,2000,2022
CD011120_pub3_data.rds,2::overall,5,8.0,0.625,2014,2022
CD011197_pub3_data.rds,10::overall,8,12.0,0.666667,2011,2023
CD011197_pub3_data.rds,11::overall,5,11.0,0.454545,2011,2022
CD011197_pub3_data.rds,12::overall,7,11.0,0.636364,2011,2022
CD011197_pub3_data.rds,13::overall,7,11.0,0.636364,2011,2022
CD011197_pub3_data.rds,14::overall,7,11.0,0.636364,2011,2022
CD011197_pub3_data.rds,15::overall,7,11.0,0.636364,2011,2022
CD011197_pub3_data.rds,16::overall,8,12.0,0.666667,2011,2023
CD011197_pub3_data.rds,17::overall,6,11.0,0.545455,2011,2022
CD011197_pub3_data.rds,18::overall,6,7.0,0.857143,2016,2023
CD011197_pub3_data.rds,19::overall,7,15.0,0.466667,2007,2022
CD011197_pub3_data.rds,1::overall,8,17.0,0.470588,2006,2023
CD011197_pub3_data.rds,20::overall,11,17.0,0.647059,2006,2023
CD011197_pub3_data.rds,2::overall,9,17.0,0.529412,2006,2023
CD011197_pub3_data.rds,4::overall,5,10.0,0.5,2013,2023
CD011197_pub3_data.rds,8::overall,5,6.0,0.833333,2016,2022
CD011197_pub3_data.rds,9::overall,5,6.0,0.833333,2016,2022
CD011204_pub3_data.rds,10::overall,10,10.0,1.0,1999,2009
CD011204_pub3_data.rds,1::overall,84,17.0,4.941176,1999,2016
CD011204_pub3_data.rds,2::overall,132,17.0,7.764706,1999,2016
CD011204_pub3_data.rds,3::overall,30,15.0,2.0,1999,2014
CD011204_pub3_data.rds,4::overall,22,15.0,1.466667,1999,2014
CD011204_pub3_data.rds,5::overall,18,10.0,1.8,1999,2009
CD011204_pub3_data.rds,6::overall,8,8.0,1.0,2000,2008
CD011204_pub3_data.rds,8::overall,5,1.0,5.0,2000,2001
CD011204_pub3_data.rds,9::overall,7,10.0,0.7,1999,2009
CD011218_pub2_data.rds,1::overall,10,27.0,0.37037,1992,2019
CD011330_pub2_data.rds,1::1.0,7,16.0,0.4375,1993,2009
CD011330_pub2_data.rds,1::3.0,5,21.0,0.238095,1988,2009
CD011381_pub3_data.rds,10::overall,5,7.0,0.714286,2012,2019
CD011381_pub3_data.rds,11::overall,32,25.0,1.28,1996,2021
CD011381_pub3_data.rds,1::overall,70,34.0,2.058824,1987,2021
CD011381_pub3_data.rds,2::overall,83,34.0,2.441176,1987,2021
CD011381_pub3_data.rds,3::overall,12,27.0,0.444444,1993,2020
CD011381_pub3_data.rds,4::overall,45,34.0,1.323529,1987,2021
CD011381_pub3_data.rds,8::overall,5,7.0,0.714286,2012,2019
CD011468_pub2_data.rds,1::overall,5,4.0,1.25,2013,2017
CD011535_pub7_data.rds,10::1.0,5,0.0,5.0,2018,2018
CD011535_pub7_data.rds,10::15.0,5,0.0,5.0,2015,2015
CD011535_pub7_data.rds,10::17.0,5,0.0,5.0,2014,2014
CD011535_pub7_data.rds,10::18.0,5,0.0,5.0,2012,2012
CD011535_pub7_data.rds,10::2.0,10,0.0,10.0,2016,2016
CD011535_pub7_data.rds,10::4.0,5,0.0,5.0,2016,2016
CD011535_pub7_data.rds,11::1.0,13,8.0,1.625,2012,2020
CD011535_pub7_data.rds,11::2.0,11,8.0,1.375,2015,2023
CD011535_pub7_data.rds,11::3.0,6,13.0,0.461538,2010,2023
CD011535_pub7_data.rds,11::4.0,5,0.0,5.0,2016,2016
CD011535_pub7_data.rds,11::5.0,15,2.0,7.5,2014,2016
CD011535_pub7_data.rds,11::6.0,10,1.0,10.0,2015,2016
CD011535_pub7_data.rds,12::11.0,5,0.0,5.0,2018,2018
CD011535_pub7_data.rds,12::12.0,5,0.0,5.0,2017,2017
CD011535_pub7_data.rds,13::1.0,17,6.0,2.833333,2012,2018
CD011535_pub7_data.rds,14::1.0,34,8.0,4.25,2012,2020
CD011535_pub7_data.rds,14::2.0,8,1.0,8.0,2023,2024
CD011535_pub7_data.rds,15::1.0,16,1.0,16.0,2018,2019
CD011535_pub7_data.rds,15::2.0,5,8.0,0.625,2016,2024
CD011535_pub7_data.rds,16::1.0,6,0.0,6.0,2018,2018
CD011535_pub7_data.rds,1::1.0,5,28.0,0.178571,1988,2016
CD011535_pub7_data.rds,1::2.0,8,25.0,0.32,1991,2016
CD011535_pub7_data.rds,1::3.0,14,28.0,0.5,1990,2018
CD011535_pub7_data.rds,1::4.0,14,10.0,1.4,2008,2018
CD011535_pub7_data.rds,2::nan,16,20.0,0.8,2003,2023
CD011535_pub7_data.rds,3::1.0,8,10.0,0.8,2006,2016
CD011535_pub7_data.rds,3::3.0,7,13.0,0.538462,2003,2016
CD011535_pub7_data.rds,3::4.0,5,8.0,0.625,2004,2012
CD011535_pub7_data.rds,3::nan,9,4.0,2.25,2011,2015
CD011535_pub7_data.rds,4::1.0,43,10.0,4.3,2006,2016
CD011535_pub7_data.rds,4::2.0,25,6.0,4.166667,2012,2018
CD011535_pub7_data.rds,4::3.0,57,13.0,4.384615,2003,2016
CD011535_pub7_data.rds,4::4.0,24,11.0,2.181818,2001,2012
CD011535_pub7_data.rds,4::nan,13,8.0,1.625,2008,2016
CD011535_pub7_data.rds,5::nan,59,10.0,5.9,2007,2017
CD011535_pub7_data.rds,6::1.0,19,5.0,3.8,2016,2021
CD011535_pub7_data.rds,6::2.0,19,8.0,2.375,2012,2020
CD011535_pub7_data.rds,6::3.0,17,5.0,3.4,2012,2017
CD011535_pub7_data.rds,6::4.0,9,12.0,0.75,2012,2024
CD011535_pub7_data.rds,6::5.0,10,1.0,10.0,2019,2020
CD011535_pub7_data.rds,6::6.0,73,10.0,7.3,2013,2023
CD011535_pub7_data.rds,6::7.0,5,0.0,5.0,2017,2017
CD011535_pub7_data.rds,6::8.0,5,0.0,5.0,2024,2024
CD011535_pub7_data.rds,6::nan,5,0.0,5.0,2017,2017
CD011535_pub7_data.rds,7::1.0,20,2.0,10.0,2016,2018
CD011535_pub7_data.rds,7::2.0,5,0.0,5.0,2022,2022
CD011535_pub7_data.rds,7::3.0,33,14.0,2.357143,2008,2022
CD011535_pub7_data.rds,7::4.0,20,12.0,1.666667,2012,2024
CD011535_pub7_data.rds,8::15.0,5,0.0,5.0,2011,2011
CD011535_pub7_data.rds,8::17.0,5,0.0,5.0,2015,2015
CD011535_pub7_data.rds,8::18.0,5,0.0,5.0,2015,2015
CD011535_pub7_data.rds,8::20.0,5,0.0,5.0,2017,2017
CD011535_pub7_data.rds,8::21.0,5,0.0,5.0,2021,2021
CD011535_pub7_data.rds,8::23.0,5,0.0,5.0,2015,2015
CD011535_pub7_data.rds,8::3.0,6,5.0,1.2,2008,2013
CD011535_pub7_data.rds,8::5.0,5,0.0,5.0,2017,2017
CD011535_pub7_data.rds,8::7.0,12,8.0,1.5,2008,2016
CD011535_pub7_data.rds,8::nan,5,0.0,5.0,2015,2015
CD011535_pub7_data.rds,9::2.0,7,1.0,7.0,2015,2016
CD011535_pub7_data.rds,9::3.0,5,0.0,5.0,2013,2013
CD011600_pub3_data.rds,10::overall,7,2.0,3.5,2018,2020
CD011600_pub3_data.rds,12::overall,9,2.0,4.5,2018,2020
CD011600_pub3_data.rds,13::overall,6,2.0,3.0,2018,2020
CD011600_pub3_data.rds,14::overall,9,2.0,4.5,2018,2020
CD011600_pub3_data.rds,15::overall,9,2.0,4.5,2018,2020
CD011600_pub3_data.rds,18::overall,6,2.0,3.0,2018,2020
CD011600_pub3_data.rds,19::overall,9,2.0,4.5,2018,2020
CD011600_pub3_data.rds,1::overall,9,2.0,4.5,2018,2020
CD011600_pub3_data.rds,23::overall,9,2.0,4.5,2018,2020
CD011600_pub3_data.rds,24::overall,6,2.0,3.0,2018,2020
CD011600_pub3_data.rds,25::overall,8,2.0,4.0,2018,2020
CD011600_pub3_data.rds,26::overall,6,2.0,3.0,2018,2020
CD011600_pub3_data.rds,2::overall,9,2.0,4.5,2018,2020
CD011600_pub3_data.rds,3::overall,5,0.0,5.0,2018,2018
CD011600_pub3_data.rds,4::overall,18,2.0,9.0,2018,2020
CD011600_pub3_data.rds,5::overall,8,0.0,8.0,2020,2020
CD011600_pub3_data.rds,6::overall,7,2.0,3.5,2018,2020
CD011600_pub3_data.rds,9::overall,9,2.0,4.5,2018,2020
CD011626_pub3_data.rds,1::overall,15,9.0,1.666667,2013,2022
CD011626_pub3_data.rds,2::overall,14,9.0,1.555556,2013,2022
CD011626_pub3_data.rds,3::overall,6,9.0,0.666667,2013,2022
CD011626_pub3_data.rds,4::overall,9,9.0,1.0,2013,2022
CD011626_pub3_data.rds,5::overall,6,6.0,1.0,2013,2019
CD011626_pub3_data.rds,7::overall,11,9.0,1.222222,2013,2022
CD011670_pub3_data.rds,2::overall,8,17.0,0.470588,2004,2021
CD011670_pub3_data.rds,3::overall,5,11.0,0.454545,2010,2021
CD011670_pub3_data.rds,5::overall,5,17.0,0.294118,2004,2021
CD011670_pub3_data.rds,7::overall,5,17.0,0.294118,2004,2021
CD011671_pub3_data.rds,1::overall,10,35.0,0.285714,1985,2020
CD011671_pub3_data.rds,2::overall,11,35.0,0.314286,1985,2020
CD011671_pub3_data.rds,3::overall,10,35.0,0.285714,1985,2020
CD011671_pub3_data.rds,4::overall,10,35.0,0.285714,1985,2020
CD011671_pub3_data.rds,5::overall,6,12.0,0.5,2008,2020
CD011671_pub3_data.rds,6::overall,6,12.0,0.5,2008,2020
CD011671_pub3_data.rds,7::overall,5,35.0,0.142857,1985,2020
CD011689_pub4_data.rds,10::1.0,8,28.0,0.285714,1988,2016
CD011689_pub4_data.rds,10::nan,5,28.0,0.178571,1988,2016
CD011689_pub4_data.rds,11::1.0,134,46.0,2.913043,1976,2022
CD011689_pub4_data.rds,11::2.0,23,24.0,0.958333,1998,2022
CD011689_pub4_data.rds,11::nan,80,46.0,1.73913,1976,2022
CD011689_pub4_data.rds,12::1.0,174,34.0,5.117647,1988,2022
CD011689_pub4_data.rds,12::2.0,24,24.0,1.0,1998,2022
CD011689_pub4_data.rds,12::nan,100,34.0,2.941176,1988,2022
CD011689_pub4_data.rds,13::1.0,75,34.0,2.205882,1988,2022
CD011689_pub4_data.rds,13::2.0,18,24.0,0.75,1998,2022
